Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Human CD4+Tlyphocytes 52 years vs 81 years GSE62373 aging:183,1/365,0.5127670981546663,0.5467002149443133,0,0,1.416787160208213,0.9463196585258404,AUTS2,Aging_Perturbations_from_GEO_down
Human CD4+Tlyphocytes 72 years vs 81 years GSE62373 aging:171,1/373,0.5204569591262459,0.5508486063744938,0,0,1.385752688172043,0.9049631403285971,AUTS2,Aging_Perturbations_from_GEO_down
Human fibroblast 27 years vs 89 years GSE15829 aging:350,1/382,0.5289667318882539,0.5557983777086726,0,0,1.3523967398811991,0.8612464612350493,CDKN1A,Aging_Perturbations_from_GEO_down
Human CD4+lyphocytes 52 years vs 81 years GSE62373 aging:168,1/390,0.5364073162209132,0.5595615888635426,0,0,1.3240427547016642,0.8246952406080469,AUTS2,Aging_Perturbations_from_GEO_down
Mouse cerebellum 6 months vs 21 months GDS4153 aging:76,1/395,0.5409993932727339,0.5603208001753316,0,0,1.3069062249532462,0.8028810084760916,SLC16A6,Aging_Perturbations_from_GEO_down
Mouse brain 8 weeks vs 104 weeks GSE20411 aging:311,1/408,0.5527323610911978,0.5676363138544401,0,0,1.2643217380059486,0.7495928053395937,ALDH5A1,Aging_Perturbations_from_GEO_down
Human CD4+lyphocytes 29 years vs 72 years GSE62373 aging:155,1/413,0.5571667858520428,0.5676363138544401,0,0,1.2486586612161472,0.7303287733356749,MPP7,Aging_Perturbations_from_GEO_down
Human fibroblast 62 years vs 89 years GSE15829 aging:352,1/416,0.5598068474564478,0.5676363138544401,0,0,1.239441978440076,0.7190789590831861,CDKN1A,Aging_Perturbations_from_GEO_down
Mouse hippocampus 4 months vs 9 months GSE48911 aging:381,1/429,0.571070983337421,0.5719257268337876,0,0,1.2009960649286768,0.6728481527434058,TMEM130,Aging_Perturbations_from_GEO_down
Mouse hippocampus 4 months vs 9 months GSE48911 aging:387,1/430,0.5719257268337876,0.5719257268337876,0,0,1.1981351981351982,0.669453422219526,TMEM130,Aging_Perturbations_from_GEO_down
