Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
error-free translesion synthesis (GO:0070987),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,VCP;PCNA;UBC,GO_Biological_Process_2021
negative regulation of biomineral tissue development (GO:0070168),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,SRGN;PTK2B;BCOR,GO_Biological_Process_2021
negative regulation of cyclin-dependent protein kinase activity (GO:1904030),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,LATS1;TFAP4;PTEN,GO_Biological_Process_2021
peptidyl-threonine dephosphorylation (GO:0035970),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,PPP2CA;DUSP1;DUSP6,GO_Biological_Process_2021
regulation of chromosome organization (GO:0033044),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,SMG1;MYC;BUB1,GO_Biological_Process_2021
regulation of macrophage chemotaxis (GO:0010758),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,CSF1R;CSF1;PTK2B,GO_Biological_Process_2021
rRNA methylation (GO:0031167),3/22,0.0611800093195116,0.3347514048668064,0,0,3.651792524790237,10.202870173314196,TRMT112;EMG1;NOP2,GO_Biological_Process_2021
cellular response to tumor necrosis factor (GO:0071356),13/194,0.0617102386101914,0.3347514048668064,0,0,1.6672114981966526,4.643693222245596,STAT1;PSMA7;TNFRSF1A;ZFP36;PSMB5;PSMB2;PSMC3;TMSB4X;PSME4;PTK2B;LIMS1;NFE2L2;BIRC3,GO_Biological_Process_2021
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),8/102,0.0619892623877432,0.3347514048668064,0,0,1.9725446601690757,5.485240545548494,VCP;HECTD1;DESI1;SUMO2;GNA12;ARIH2;KEAP1;RAD23B,GO_Biological_Process_2021
chylomicron assembly (GO:0034378),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,LPCAT3;APOE,GO_Biological_Process_2021
endodermal cell fate commitment (GO:0001711),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,LEO1;PAF1,GO_Biological_Process_2021
glycine transport (GO:0015816),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,SLC36A1;SLC6A9,GO_Biological_Process_2021
histone H2B ubiquitination (GO:0033523),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,LEO1;PAF1,GO_Biological_Process_2021
histone H3-K36 demethylation (GO:0070544),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,KDM2A;KDM2B,GO_Biological_Process_2021
iron ion transmembrane transport (GO:0034755),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,ABCB6;ABCC5,GO_Biological_Process_2021
low-density lipoprotein particle receptor catabolic process (GO:0032802),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,CLTC;AP2B1,GO_Biological_Process_2021
low-density lipoprotein receptor particle metabolic process (GO:0032799),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,CLTC;AP2B1,GO_Biological_Process_2021
modification-dependent macromolecule catabolic process (GO:0043632),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,UBC;NEDD8,GO_Biological_Process_2021
negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,SLC9A3R1;PTEN,GO_Biological_Process_2021
negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,IL12A;PIK3CB,GO_Biological_Process_2021
positive regulation of keratinocyte migration (GO:0051549),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,MAPRE2;MMP9,GO_Biological_Process_2021
positive regulation of mesenchymal cell proliferation (GO:0002053),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,STAT1;MYC,GO_Biological_Process_2021
positive regulation of monocyte differentiation (GO:0045657),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,CSF1;ACIN1,GO_Biological_Process_2021
positive regulation of mRNA 3'-end processing (GO:0031442),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,LEO1;PAF1,GO_Biological_Process_2021
positive regulation of rRNA processing (GO:2000234),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,TRMT112;SIRT7,GO_Biological_Process_2021
production of siRNA involved in RNA interference (GO:0030422),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,AGO2;DROSHA,GO_Biological_Process_2021
regulation of endoplasmic reticulum unfolded protein response (GO:1900101),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,BAK1;PIK3R1,GO_Biological_Process_2021
regulation of macrophage migration (GO:1905521),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,CSF1;PTK2B,GO_Biological_Process_2021
regulation of neutrophil migration (GO:1902622),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,MPP1;RAC1,GO_Biological_Process_2021
regulation of phospholipid metabolic process (GO:1903725),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,MTMR2;PHB2,GO_Biological_Process_2021
regulation of podosome assembly (GO:0071801),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,ASAP1;CAPG,GO_Biological_Process_2021
regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045898),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,PSMC3;HMGB1,GO_Biological_Process_2021
smooth muscle tissue development (GO:0048745),2/10,0.0621885255698505,0.3347514048668064,0,0,5.7783474065138725,16.049849767263296,SMO;MYLK,GO_Biological_Process_2021
macroautophagy (GO:0016236),9/120,0.0624805237417397,0.3358089311195953,0,0,1.879857960149931,5.21265887260312,VCP;STX17;PRKAG1;UBQLN1;PRKAG2;CHMP4A;ULK1;SQSTM1;TOMM5,GO_Biological_Process_2021
G1/S transition of mitotic cell cycle (GO:0000082),7/85,0.0632286934681524,0.3387939901532861,0,0,2.079241349265621,5.74077927374594,LATS1;PLK3;PCNA;CDK4;MYC;CDC7;BACH1,GO_Biological_Process_2021
regulation of cell cycle G2/M phase transition (GO:1902749),7/85,0.0632286934681524,0.3387939901532861,0,0,2.079241349265621,5.74077927374594,YWHAE;DYNC1H1;TUBB;NDE1;YWHAG;TUBA4A;CLASP1,GO_Biological_Process_2021
protein targeting to ER (GO:0045047),8/103,0.06488873907867,0.3471596923310886,0,0,1.951678710750144,5.33799971549634,RPL4;RPS16;RPS8;ZFAND2A;RPLP0;SRP54;CHMP4A;RPS10,GO_Biological_Process_2021
cellular response to starvation (GO:0009267),11/158,0.0655575955478424,0.3476513960730596,0,0,1.7358719097395054,4.729949261891411,SH3GLB1;RRAGA;SEC13;NUAK2;SESN3;RHEB;PRKAG1;PRKAG2;ATP6V0D1;ATP6V0E2;ATP6V1E2,GO_Biological_Process_2021
organonitrogen compound biosynthetic process (GO:1901566),11/158,0.0655575955478424,0.3476513960730596,0,0,1.7358719097395054,4.729949261891411,PCYT1A;GSTO2;SGMS1;GSTA4;VAPA;GSTO1;MGST3;LPCAT3;FURIN;APOE;NMRAL1,GO_Biological_Process_2021
positive regulation of developmental process (GO:0051094),12/177,0.0659359871871557,0.3476513960730596,0,0,1.6875568875568876,4.588586822870406,CDC20;RALA;SMURF2;AGO2;LMNA;APOE;DNM1L;ZP3;RREB1;RTN4;RAPGEF3;CLASP1,GO_Biological_Process_2021
glutamine family amino acid metabolic process (GO:0009064),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,GCLC;PYCR1;GCLM;NIT2,GO_Biological_Process_2021
negative regulation of epithelial cell apoptotic process (GO:1904036),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,TCF7L2;ANGPT1;TNFAIP3;NFE2L2,GO_Biological_Process_2021
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,PLK3;CDK4;PTEN;ZNF655,GO_Biological_Process_2021
phagosome maturation (GO:0090382),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,ATP6V0E2;ATP6V0D1;ATP6V1E2;ATP6V0A1,GO_Biological_Process_2021
protein insertion into ER membrane (GO:0045048),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,VAPA;EMC1;HMOX1;SEC61B,GO_Biological_Process_2021
regulation of actin cytoskeleton reorganization (GO:2000249),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,CSF1R;BCAS3;PTK2B;RAPGEF3,GO_Biological_Process_2021
regulation of erythrocyte differentiation (GO:0045646),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,MED1;ZFP36;STAT1;STAT3,GO_Biological_Process_2021
regulation of microtubule cytoskeleton organization (GO:0070507),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,MAPRE3;EFNA5;MAPRE2;CLASP1,GO_Biological_Process_2021
regulation of protein autophosphorylation (GO:0031952),4/37,0.0661675061089265,0.3476513960730596,0,0,2.804734161445165,7.616440113113704,DDX3X;PPP2R5B;PPP2R5D;PPP2R5C,GO_Biological_Process_2021
"DNA-templated transcription, elongation (GO:0006354)",6/69,0.066605149141882,0.3489077484854176,0,0,2.205598845598846,5.974908581701692,CDK9;CCNK;LEO1;PAF1;SUPT5H;GTF2F2,GO_Biological_Process_2021
positive regulation of protein transport (GO:0051222),6/69,0.066605149141882,0.3489077484854176,0,0,2.205598845598846,5.974908581701692,BCAS3;PLK3;B3GAT3;RUFY3;DNM1L;ABCG1,GO_Biological_Process_2021
positive regulation of cellular process (GO:0048522),34/625,0.0667779136766324,0.3492922121627427,0,0,1.34101017563749,3.6292869902281097,CSF1R;KMT2D;DDX3X;CSF1;LRP1;SHC1;CELF1;DOT1L;NOP2;PTEN;SMC6;DBF4B;DNPH1;TSPAN31;TBRG4;FXR1;TGM1;ZFP36;MYC;LMNA;SSR1;PTK2B;IL12A;RAC1;PDGFRB;DYNC1H1;CNOT6L;RIPK2;CNBP;TFE3;CDC7;FOSL1;MMP14;CDK4,GO_Biological_Process_2021
transcription initiation from RNA polymerase II promoter (GO:0006367),10/140,0.0670013814844729,0.34994035054669,0,0,1.7838470907898436,4.8218136804649365,ESRRA;CDK9;MED1;GTF2A1;MAML1;TBL1XR1;TAF11;GTF2F2;GTF2E1;TEAD1,GO_Biological_Process_2021
protein autophosphorylation (GO:0046777),11/159,0.0679270511198838,0.3521135055126093,0,0,1.7240524060646012,4.636530215378704,PDGFRB;CSF1R;SMG1;TEC;STK16;AAK1;PTK2B;ULK1;VRK2;AURKB;HTATIP2,GO_Biological_Process_2021
cytoskeleton-dependent intracellular transport (GO:0030705),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,CCDC88B;CCDC186;TUBB,GO_Biological_Process_2021
nucleotide metabolic process (GO:0009117),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,CMPK1;ME1;REXO2,GO_Biological_Process_2021
positive regulation of natural killer cell mediated immunity (GO:0002717),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,RAET1E;IL12A;HLA-E,GO_Biological_Process_2021
positive regulation of receptor internalization (GO:0002092),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,ATAD1;SFRP4;ANGPT1,GO_Biological_Process_2021
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,MED1;PSMC3;MED4,GO_Biological_Process_2021
regulation of steroid metabolic process (GO:0019218),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,APOE;FMO5;ABCG1,GO_Biological_Process_2021
regulation of supramolecular fiber organization (GO:1902903),3/23,0.068264902158959,0.3521135055126093,0,0,3.4690217391304348,9.31210153780604,MAPRE3;APOE;CAMSAP1,GO_Biological_Process_2021
positive regulation of macroautophagy (GO:0016239),5/53,0.0683190357779799,0.3521135055126093,0,0,2.411344834543987,6.47100504483199,SH3GLB1;TBK1;LARP1;SESN3;SUPT5H,GO_Biological_Process_2021
regulation of small GTPase mediated signal transduction (GO:0051056),10/141,0.0695750610120765,0.3580619904208625,0,0,1.7701369582802575,4.718032939150442,TIAM2;ABR;ARHGAP10;PLEKHG2;RABL3;ARHGAP17;RAC1;SQSTM1;MYO9A;RHOQ,GO_Biological_Process_2021
ERAD pathway (GO:0036503),7/87,0.0698508675661981,0.3586196697248355,0,0,2.027047936893204,5.394770729647036,VCP;RHBDD1;UBXN8;DNAJB12;UBQLN1;SEC61B;ANKZF1,GO_Biological_Process_2021
negative regulation of intracellular signal transduction (GO:1902532),13/198,0.0700714614237243,0.3586196697248355,0,0,1.6308200621159057,4.335110600369748,DDX3X;DUSP1;STAT1;PPM1N;PTEN;PPP2R5B;TNFAIP3;PIK3CB;PPP2R5C;MMP9;SLC9A3R1;TMSB4X;RFFL,GO_Biological_Process_2021
positive regulation of cell-substrate adhesion (GO:0010811),6/70,0.0704201880150438,0.3586196697248355,0,0,2.171022727272727,5.760320967914056,CSF1;PTK2B;RAC1;UTRN;RREB1;LIMS1,GO_Biological_Process_2021
RNA processing (GO:0006396),12/179,0.0704570286812572,0.3586196697248355,0,0,1.6671711522010924,4.422592070566604,IVNS1ABP;PPP2CA;CPSF6;HNRNPK;CELF1;HNRNPF;CELF2;DROSHA;ADAR;SNRNP48;LSM4;PRMT9,GO_Biological_Process_2021
nucleotide-excision repair (GO:0006289),8/105,0.070936131175418,0.3586196697248355,0,0,1.9112374891959265,5.05708731823368,POLB;COPS6;PCNA;ERCC1;UBC;XPA;CHD1L;RAD23B,GO_Biological_Process_2021
DNA replication initiation (GO:0006270),4/38,0.0716311547967821,0.3586196697248355,0,0,2.7220997225976244,7.176067822455686,POLA2;MCM7;CDC7;TOPBP1,GO_Biological_Process_2021
protein localization to organelle (GO:0033365),10/142,0.0722105647196886,0.3586196697248355,0,0,1.7566345550511202,4.616732337923631,EHD1;YWHAE;DDX3X;VAPA;RAB35;LMNA;XPA;HMOX1;PAF1;SEC61B,GO_Biological_Process_2021
positive regulation of leukocyte chemotaxis (GO:0002690),5/54,0.0728434791892842,0.3586196697248355,0,0,2.3620101793744133,6.187149283457545,CSF1R;CSF1;IL12A;ANO6;HMGB1,GO_Biological_Process_2021
regulation of proteasomal protein catabolic process (GO:0061136),5/54,0.0728434791892842,0.3586196697248355,0,0,2.3620101793744133,6.187149283457545,DESI1;PSMC3;GNA12;APOE;RAD23B,GO_Biological_Process_2021
regulation of proteolysis (GO:0030162),5/54,0.0728434791892842,0.3586196697248355,0,0,2.3620101793744133,6.187149283457545,SPOPL;NEDD8;BAK1;CLN8;CLN6,GO_Biological_Process_2021
"retrograde transport, endosome to Golgi (GO:0042147)",7/88,0.0733112991456065,0.3586196697248355,0,0,2.0019177753805586,5.231092290088247,SPAG9;CLTC;RHOBTB3;STX6;VPS26A;TBC1D23;SNX5,GO_Biological_Process_2021
aminoglycan metabolic process (GO:0006022),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,B3GAT3;CLN6,GO_Biological_Process_2021
calcineurin-NFAT signaling cascade (GO:0033173),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,NFAT5;PPP3R1,GO_Biological_Process_2021
cellular response to interleukin-2 (GO:0071352),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,SHC1;PTK2B,GO_Biological_Process_2021
establishment of epithelial cell apical/basal polarity (GO:0045198),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,SLC9A3R1;MYO9A,GO_Biological_Process_2021
glutathione biosynthetic process (GO:0006750),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,GCLC;GCLM,GO_Biological_Process_2021
Golgi inheritance (GO:0048313),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,PLK3;YWHAZ,GO_Biological_Process_2021
humoral immune response mediated by circulating immunoglobulin (GO:0002455),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,C1S;ZP3,GO_Biological_Process_2021
interleukin-2-mediated signaling pathway (GO:0038110),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,SHC1;PTK2B,GO_Biological_Process_2021
miRNA mediated inhibition of translation (GO:0035278),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,ZFP36;AGO2,GO_Biological_Process_2021
negative regulation of bone remodeling (GO:0046851),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,TNFAIP3;GPR137B,GO_Biological_Process_2021
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,SLC9A3R1;LRP1,GO_Biological_Process_2021
"negative regulation of translation, ncRNA-mediated (GO:0040033)",2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,ZFP36;AGO2,GO_Biological_Process_2021
nucleus localization (GO:0051647),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,DYNC1H1;SLC9A3R1,GO_Biological_Process_2021
positive regulation of ceramide biosynthetic process (GO:2000304),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,PLA2G6;TNFRSF1A,GO_Biological_Process_2021
positive regulation of DNA-dependent DNA replication (GO:2000105),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,CDC7;DBF4B,GO_Biological_Process_2021
positive regulation of sphingolipid biosynthetic process (GO:0090154),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,PLA2G6;TNFRSF1A,GO_Biological_Process_2021
regulation of amyloid precursor protein biosynthetic process (GO:0042984),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,NECAB3;AGO2,GO_Biological_Process_2021
regulation of mesenchymal cell proliferation (GO:0010464),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,STAT1;MYC,GO_Biological_Process_2021
regulation of mRNA 3'-end processing (GO:0031440),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,LEO1;PAF1,GO_Biological_Process_2021
regulation of synapse maturation (GO:0090128),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,CDC20;YWHAZ,GO_Biological_Process_2021
regulation of toll-like receptor 9 signaling pathway (GO:0034163),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,HMGB1;RTN4,GO_Biological_Process_2021
somite development (GO:0061053),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,SMO;LOXL3,GO_Biological_Process_2021
synaptic vesicle transport (GO:0048489),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,TMEM230;DNM2,GO_Biological_Process_2021
telomere maintenance via recombination (GO:0000722),2/11,0.0739678928496599,0.3586196697248355,0,0,5.136040745208417,13.374887793094617,ERCC1;SMC6,GO_Biological_Process_2021
chromosome organization (GO:0051276),8/106,0.0740843888496517,0.3586196697248355,0,0,1.8916358767079129,4.9230777939685,LATS1;TCF7L2;COPS6;MYC;UBC;DOT1L;XPA;RAD23B,GO_Biological_Process_2021
peptidyl-lysine modification (GO:0018205),8/106,0.0740843888496517,0.3586196697248355,0,0,1.8916358767079129,4.9230777939685,SENP7;USPL1;NUP210;SUMO2;LOXL3;NUP43;SIRT7;AAAS,GO_Biological_Process_2021
cholesterol homeostasis (GO:0042632),6/71,0.0743586208210925,0.3586196697248355,0,0,2.1375104895104897,5.55508124171894,EHD1;SCARB1;LIMA1;CNBP;APOE;ABCG1,GO_Biological_Process_2021
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),6/71,0.0743586208210925,0.3586196697248355,0,0,2.1375104895104897,5.55508124171894,ACTR2;GRB2;PIK3CB;RAC1;PIK3R1;PLA2G6,GO_Biological_Process_2021
phosphatidylinositol-mediated signaling (GO:0048015),6/71,0.0743586208210925,0.3586196697248355,0,0,2.1375104895104897,5.55508124171894,PDGFRB;CSF1R;PTEN;PIK3CB;PIK3R1;ZP3,GO_Biological_Process_2021
regulation of endopeptidase activity (GO:0052548),6/71,0.0743586208210925,0.3586196697248355,0,0,2.1375104895104897,5.55508124171894,NCSTN;SERPINB9;FURIN;GAPDH;SERPINB6;BIRC3,GO_Biological_Process_2021
regulation of glycolytic process (GO:0006110),6/71,0.0743586208210925,0.3586196697248355,0,0,2.1375104895104897,5.55508124171894,SEC13;NUP210;PRKAG1;PRKAG2;NUP43;AAAS,GO_Biological_Process_2021
regulation of hematopoietic stem cell differentiation (GO:1902036),6/71,0.0743586208210925,0.3586196697248355,0,0,2.1375104895104897,5.55508124171894,PSMB5;PSMB2;PSMC3;TCF12;PSME4;PSMA7,GO_Biological_Process_2021
regulation of macromolecule metabolic process (GO:0060255),13/200,0.074516993204311,0.3586196697248355,0,0,1.6132081639057043,4.189062942784843,SCARB2;MTMR2;PRDM1;ATP1B1;TOB1;AFF1;MKLN1;HNRNPK;CDK4;MYC;APOE;IGF2BP2;ZNF335,GO_Biological_Process_2021
negative regulation of DNA-binding transcription factor activity (GO:0043433),10/143,0.0749080766396886,0.3586196697248355,0,0,1.7433351954795635,4.517841935435524,SFRP4;TCF7L2;TMSB4X;ANXA4;BHLHE40;KEAP1;TNFAIP3;WWP2;RBCK1;PHB2,GO_Biological_Process_2021
peptide biosynthetic process (GO:0043043),11/162,0.0753633818189782,0.3586196697248355,0,0,1.6895331933451785,4.368176180712817,RPL4;MRPL52;RPS16;RPS8;MRPS33;AGO2;RPLP0;MRPS21;FURIN;RPS10;MRPL24,GO_Biological_Process_2021
rRNA metabolic process (GO:0016072),11/162,0.0753633818189782,0.3586196697248355,0,0,1.6895331933451785,4.368176180712817,RPL4;EMG1;RPS16;NVL;UTP3;POP4;PES1;MRTO4;RPLP0;WDR12;UTP18,GO_Biological_Process_2021
amino acid import across plasma membrane (GO:0089718),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,SLC36A1;SLC6A9;SLC3A2,GO_Biological_Process_2021
canonical glycolysis (GO:0061621),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,PKM;FOXK1;GAPDH,GO_Biological_Process_2021
glucose catabolic process to pyruvate (GO:0061718),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,PKM;FOXK1;GAPDH,GO_Biological_Process_2021
negative regulation of ossification (GO:0030279),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,SRGN;PTK2B;BCOR,GO_Biological_Process_2021
negative regulation of synaptic transmission (GO:0050805),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,ATAD1;MTMR2;PTEN,GO_Biological_Process_2021
"nucleotide-excision repair, DNA gap filling (GO:0006297)",3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,POLB;PCNA;UBC,GO_Biological_Process_2021
positive regulation of lamellipodium assembly (GO:0010592),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,ACTR2;PIK3R1;RAC1,GO_Biological_Process_2021
protein exit from endoplasmic reticulum (GO:0032527),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,SEC13;VCP;SEC61B,GO_Biological_Process_2021
purine nucleotide metabolic process (GO:0006163),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,PPAT;NT5C2;DNPH1,GO_Biological_Process_2021
regulation of axon extension involved in axon guidance (GO:0048841),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,SEMA4A;SEMA4B;SEMA4C,GO_Biological_Process_2021
regulation of cell size (GO:0008361),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,SLC9A3R1;PTEN;RAC1,GO_Biological_Process_2021
regulation of keratinocyte proliferation (GO:0010837),3/24,0.075702928857988,0.3586196697248355,0,0,3.303657694962043,8.526537101047344,TGM1;MED1;ZFP36,GO_Biological_Process_2021
protein targeting (GO:0006605),9/125,0.0765020652304939,0.3613074919436941,0,0,1.7983576642335766,4.622566054155955,AP4M1;ZFAND2A;PEX6;AP4E1;SRP54;LTBP2;HACL1;GOLGA7;TOMM5,GO_Biological_Process_2021
regulation of endothelial cell migration (GO:0010594),7/89,0.0768712554606563,0.3613074919436941,0,0,1.9774005446365144,5.073264838570438,SCARB1;BCAS3;ANGPT1;PTK2B;PIK3CB;RAC1;APOE,GO_Biological_Process_2021
regulation of type I interferon production (GO:0032479),7/89,0.0768712554606563,0.3613074919436941,0,0,1.9774005446365144,5.073264838570438,TBK1;UBA7;TNFAIP3;POLR3G;UBE2L6;STAT6;GAPDH,GO_Biological_Process_2021
regulation of cellular component biogenesis (GO:0044087),4/39,0.0773173634670408,0.3613074919436941,0,0,2.6441872516842286,6.768687632525756,LATS1;NCLN;APOE;METTL18,GO_Biological_Process_2021
regulation of ion transmembrane transporter activity (GO:0032412),4/39,0.0773173634670408,0.3613074919436941,0,0,2.6441872516842286,6.768687632525756,YWHAE;WWP2;UTRN;PHB2,GO_Biological_Process_2021
regulation of nitric-oxide synthase activity (GO:0050999),4/39,0.0773173634670408,0.3613074919436941,0,0,2.6441872516842286,6.768687632525756,SCARB1;PIK3CB;APOE;DNM2,GO_Biological_Process_2021
replication fork processing (GO:0031297),4/39,0.0773173634670408,0.3613074919436941,0,0,2.6441872516842286,6.768687632525756,CDK9;PCNA;ALYREF;TRAIP,GO_Biological_Process_2021
ceramide metabolic process (GO:0006672),5/55,0.0775275239756019,0.3613074919436941,0,0,2.314648910411622,5.91884024734477,PPP2CA;SGMS1;ORMDL1;CLN8;CLN6,GO_Biological_Process_2021
positive regulation of response to DNA damage stimulus (GO:2001022),5/55,0.0775275239756019,0.3613074919436941,0,0,2.314648910411622,5.91884024734477,FXR1;PCNA;MYC;UIMC1;EEF1E1,GO_Biological_Process_2021
regulation of blood vessel endothelial cell migration (GO:0043535),5/55,0.0775275239756019,0.3613074919436941,0,0,2.314648910411622,5.91884024734477,ANGPT1;GADD45A;TMSB4X;HMGB1;APOE,GO_Biological_Process_2021
regulation of gene silencing by RNA (GO:0060966),5/55,0.0775275239756019,0.3613074919436941,0,0,2.314648910411622,5.91884024734477,SEC13;NUP210;AGO2;NUP43;AAAS,GO_Biological_Process_2021
regulation of posttranscriptional gene silencing (GO:0060147),5/55,0.0775275239756019,0.3613074919436941,0,0,2.314648910411622,5.91884024734477,SEC13;NUP210;AGO2;NUP43;AAAS,GO_Biological_Process_2021
